GO.ID	Term	Annotated	Significant	Expected	classicFisher
GO:0048025	negative regulation of mRNA splicing, vi...	29	9	3.59	0.00648
GO:0040016	embryonic cleavage	15	6	1.85	0.00653
GO:0032786	positive regulation of DNA-templated tra...	23	11	2.84	0.00669
GO:1904908	negative regulation of maintenance of mi...	4	3	0.49	0.00684
GO:0048254	snoRNA localization	4	3	0.49	0.00684
GO:0045617	negative regulation of keratinocyte diff...	4	3	0.49	0.00684
GO:0140013	meiotic nuclear division	240	43	29.68	0.00698
GO:0006366	transcription by RNA polymerase II	1014	175	125.39	0.00722
GO:0010629	negative regulation of gene expression	1103	182	136.4	0.00743
GO:0045893	positive regulation of DNA-templated tra...	685	117	84.71	0.00789
GO:0051100	negative regulation of binding	117	24	14.47	0.00789
GO:0051972	regulation of telomerase activity	35	10	4.33	0.00797
GO:1904358	positive regulation of telomere maintena...	35	10	4.33	0.00797
GO:0000466	maturation of 5.8S rRNA from tricistroni...	25	8	3.09	0.00827
GO:0120192	tight junction assembly	52	13	6.43	0.00904
GO:2000059	negative regulation of ubiquitin-depende...	41	11	5.07	0.00914
GO:0072520	seminiferous tubule development	16	6	1.98	0.00937
GO:0060282	positive regulation of oocyte developmen...	16	6	1.98	0.00937
GO:0045840	positive regulation of mitotic nuclear d...	47	12	5.81	0.01003
GO:0051099	positive regulation of binding	126	25	15.58	0.01042
GO:0002026	regulation of the force of heart contrac...	21	7	2.6	0.01046
GO:1905508	protein localization to microtubule orga...	21	7	2.6	0.01046
GO:0071539	protein localization to centrosome	21	7	2.6	0.01046
GO:0019991	septate junction assembly	26	8	3.22	0.01068
GO:0014017	neuroblast fate commitment	12	5	1.48	0.01070
GO:0097064	ncRNA export from nucleus	12	5	1.48	0.01070
GO:0051315	attachment of mitotic spindle microtubul...	12	5	1.48	0.01070
GO:0045932	negative regulation of muscle contractio...	12	5	1.48	0.01070
GO:0060287	epithelial cilium movement involved in d...	12	5	1.48	0.01070
GO:0034770	histone H4-K20 methylation	8	4	0.99	0.01077
GO:0006398	mRNA 3'-end processing by stem-loop bind...	8	4	0.99	0.01077
GO:0051497	negative regulation of stress fiber asse...	8	4	0.99	0.01077
GO:0046425	regulation of receptor signaling pathway...	65	15	8.04	0.01133
GO:1904892	regulation of receptor signaling pathway...	65	15	8.04	0.01133
GO:0030261	chromosome condensation	68	19	8.41	0.01148
GO:0044786	cell cycle DNA replication	72	22	8.9	0.01195
GO:0035019	somatic stem cell population maintenance	37	10	4.58	0.01204
GO:1902679	negative regulation of RNA biosynthetic ...	545	101	67.39	0.01217
GO:0032212	positive regulation of telomere maintena...	32	9	3.96	0.01293
GO:0042771	intrinsic apoptotic signaling pathway in...	32	9	3.96	0.01293
GO:1904580	regulation of intracellular mRNA localiz...	17	6	2.1	0.01300
GO:0007317	regulation of pole plasm oskar mRNA loca...	17	6	2.1	0.01300
GO:0140718	facultative heterochromatin formation	17	6	2.1	0.01300
GO:0010837	regulation of keratinocyte proliferation	17	6	2.1	0.01300
GO:1902875	regulation of embryonic pattern specific...	17	6	2.1	0.01300
GO:0097696	receptor signaling pathway via STAT	72	16	8.9	0.01308
GO:0007259	receptor signaling pathway via JAK-STAT	72	16	8.9	0.01308
GO:0043331	response to dsRNA	43	11	5.32	0.01323
GO:0045815	transcription initiation-coupled chromat...	43	11	5.32	0.01323
GO:1903047	mitotic cell cycle process	730	132	90.27	0.01328
GO:0044770	cell cycle phase transition	500	94	61.83	0.01357
GO:0008334	histone mRNA metabolic process	27	8	3.34	0.01358
GO:0045943	positive regulation of transcription by ...	22	7	2.72	0.01374
GO:2001233	regulation of apoptotic signaling pathwa...	215	42	26.59	0.01378
GO:0044772	mitotic cell cycle phase transition	425	77	52.55	0.01438
GO:0002562	somatic diversification of immune recept...	38	10	4.7	0.01458
GO:0032465	regulation of cytokinesis	73	16	9.03	0.01489
GO:0031100	animal organ regeneration	73	16	9.03	0.01489
GO:0070507	regulation of microtubule cytoskeleton o...	176	36	21.76	0.01505
GO:0060633	negative regulation of transcription ini...	2	2	0.25	0.01527
GO:1904750	negative regulation of protein localizat...	2	2	0.25	0.01527
GO:1901896	positive regulation of ATPase-coupled ca...	2	2	0.25	0.01527
GO:0070318	positive regulation of G0 to G1 transiti...	2	2	0.25	0.01527
GO:1901692	regulation of compound eye retinal cell ...	2	2	0.25	0.01527
GO:1901693	negative regulation of compound eye reti...	2	2	0.25	0.01527
GO:0045065	cytotoxic T cell differentiation	2	2	0.25	0.01527
GO:0000481	maturation of 5S rRNA	2	2	0.25	0.01527
GO:0017055	negative regulation of RNA polymerase II...	2	2	0.25	0.01527
GO:0021886	hypothalamus gonadotrophin-releasing hor...	2	2	0.25	0.01527
GO:0021888	hypothalamus gonadotrophin-releasing hor...	2	2	0.25	0.01527
GO:1903279	regulation of calcium:sodium antiporter ...	2	2	0.25	0.01527
GO:0021979	hypothalamus cell differentiation	2	2	0.25	0.01527
GO:0014018	neuroblast fate specification	2	2	0.25	0.01527
GO:0034428	nuclear-transcribed mRNA catabolic proce...	2	2	0.25	0.01527
GO:1905833	negative regulation of microtubule nucle...	2	2	0.25	0.01527
GO:0010607	negative regulation of cytoplasmic mRNA ...	2	2	0.25	0.01527
GO:0045583	regulation of cytotoxic T cell different...	2	2	0.25	0.01527
GO:0045585	positive regulation of cytotoxic T cell ...	2	2	0.25	0.01527
GO:0060087	relaxation of vascular associated smooth...	2	2	0.25	0.01527
GO:1902423	regulation of attachment of mitotic spin...	2	2	0.25	0.01527
GO:1902425	positive regulation of attachment of mit...	2	2	0.25	0.01527
GO:0034729	histone H3-K79 methylation	2	2	0.25	0.01527
GO:0043972	histone H3-K23 acetylation	2	2	0.25	0.01527
GO:0010938	cytoplasmic microtubule depolymerization	2	2	0.25	0.01527
GO:2000143	negative regulation of DNA-templated tra...	2	2	0.25	0.01527
GO:0097332	response to antipsychotic drug	2	2	0.25	0.01527
GO:1990010	compound eye retinal cell apoptotic proc...	2	2	0.25	0.01527
GO:0001842	neural fold formation	2	2	0.25	0.01527
GO:0035321	maintenance of imaginal disc-derived win...	2	2	0.25	0.01527
GO:1904742	regulation of telomeric DNA binding	5	3	0.62	0.01553
GO:1990845	adaptive thermogenesis	5	3	0.62	0.01553
GO:0051987	positive regulation of attachment of spi...	5	3	0.62	0.01553
GO:0021747	cochlear nucleus development	5	3	0.62	0.01553
GO:1904975	response to bleomycin	5	3	0.62	0.01553
GO:1904976	cellular response to bleomycin	5	3	0.62	0.01553
GO:0032287	peripheral nervous system myelin mainten...	5	3	0.62	0.01553
GO:0072719	cellular response to cisplatin	5	3	0.62	0.01553
GO:0005991	trehalose metabolic process	5	3	0.62	0.01553
GO:0007512	adult heart development	5	3	0.62	0.01553
GO:2000270	negative regulation of fibroblast apopto...	5	3	0.62	0.01553
GO:0045988	negative regulation of striated muscle c...	5	3	0.62	0.01553
GO:0035041	sperm DNA decondensation	5	3	0.62	0.01553
GO:0000012	single strand break repair	13	5	1.61	0.01565
GO:0007527	adult somatic muscle development	13	5	1.61	0.01565
GO:0051257	meiotic spindle midzone assembly	13	5	1.61	0.01565
GO:1904355	positive regulation of telomere capping	13	5	1.61	0.01565
GO:0006261	DNA-templated DNA replication	150	34	18.55	0.01575
GO:0046427	positive regulation of receptor signalin...	28	8	3.46	0.01700
GO:1904894	positive regulation of receptor signalin...	28	8	3.46	0.01700
GO:0072698	protein localization to microtubule cyto...	28	8	3.46	0.01700
GO:0044380	protein localization to cytoskeleton	28	8	3.46	0.01700
GO:0032206	positive regulation of telomere maintena...	44	14	5.44	0.01705
GO:0042023	DNA endoreduplication	27	11	3.34	0.01709
GO:0032200	telomere organization	143	34	17.68	0.01748
GO:0034341	response to type II interferon	39	10	4.82	0.01750
GO:0007632	visual behavior	39	10	4.82	0.01750
GO:0006378	mRNA polyadenylation	39	10	4.82	0.01750
GO:0000076	DNA replication checkpoint signaling	18	6	2.23	0.01751
GO:0034508	centromere complex assembly	18	6	2.23	0.01751
GO:0051255	spindle midzone assembly	18	6	2.23	0.01751
GO:0035865	cellular response to potassium ion	9	4	1.11	0.01751
GO:0007400	neuroblast fate determination	9	4	1.11	0.01751
GO:0040022	feminization of hermaphroditic germ-line	9	4	1.11	0.01751
GO:0048857	neural nucleus development	9	4	1.11	0.01751
GO:2000269	regulation of fibroblast apoptotic proce...	9	4	1.11	0.01751
GO:0051382	kinetochore assembly	9	4	1.11	0.01751
GO:1904424	regulation of GTP binding	9	4	1.11	0.01751
GO:0006281	DNA repair	371	63	45.88	0.01772
GO:2001252	positive regulation of chromosome organi...	174	44	21.52	0.01805
GO:0031330	negative regulation of cellular cataboli...	165	30	20.4	0.01816
GO:0006613	cotranslational protein targeting to mem...	87	18	10.76	0.01821
GO:0006325	chromatin organization	568	122	70.24	0.01862
GO:0010948	negative regulation of cell cycle proces...	293	62	36.23	0.01900
GO:0007614	short-term memory	34	9	4.2	0.01931
GO:0060420	regulation of heart growth	34	9	4.2	0.01931
GO:0006357	regulation of transcription by RNA polym...	929	161	114.88	0.01948
GO:2000573	positive regulation of DNA biosynthetic ...	57	13	7.05	0.01951
GO:0055021	regulation of cardiac muscle tissue grow...	29	8	3.59	0.02101
GO:0070316	regulation of G0 to G1 transition	29	8	3.59	0.02101
GO:0051973	positive regulation of telomerase activi...	29	8	3.59	0.02101
GO:0010501	RNA secondary structure unwinding	46	11	5.69	0.02177
GO:0040027	negative regulation of vulval developmen...	14	5	1.73	0.02192
GO:0000819	sister chromatid segregation	260	57	32.15	0.02233
GO:0045724	positive regulation of cilium assembly	24	7	2.97	0.02239
GO:1904353	regulation of telomere capping	24	7	2.97	0.02239
GO:0000479	endonucleolytic cleavage of tricistronic...	19	6	2.35	0.02298
GO:0043616	keratinocyte proliferation	19	6	2.35	0.02298
GO:0051225	spindle assembly	148	31	18.3	0.02350
GO:0016444	somatic cell DNA recombination	41	10	5.07	0.02461
GO:0007346	regulation of mitotic cell cycle	531	95	65.66	0.02475
GO:0043462	regulation of ATP-dependent activity	56	15	6.92	0.02502
GO:0008283	cell population proliferation	1831	250	226.42	0.02556
GO:0006356	regulation of transcription by RNA polym...	30	8	3.71	0.02565
GO:0045448	mitotic cell cycle, embryonic	53	12	6.55	0.02565
GO:0032075	positive regulation of nuclease activity	10	4	1.24	0.02638
GO:0099558	maintenance of synapse structure	10	4	1.24	0.02638
GO:1990700	nucleolar chromatin organization	10	4	1.24	0.02638
GO:0051988	regulation of attachment of spindle micr...	10	4	1.24	0.02638
GO:0032232	negative regulation of actin filament bu...	10	4	1.24	0.02638
GO:1901977	negative regulation of cell cycle checkp...	10	4	1.24	0.02638
GO:0036098	male germ-line stem cell population main...	10	4	1.24	0.02638
GO:0090085	regulation of protein deubiquitination	10	4	1.24	0.02638
GO:0006265	DNA topological change	10	4	1.24	0.02638
GO:0060760	positive regulation of response to cytok...	10	4	1.24	0.02638
GO:0090650	cellular response to oxygen-glucose depr...	10	4	1.24	0.02638
GO:0090649	response to oxygen-glucose deprivation	10	4	1.24	0.02638
GO:1902850	microtubule cytoskeleton organization in...	211	40	26.09	0.02716
GO:0045132	meiotic chromosome segregation	130	24	16.08	0.02736
GO:0045944	positive regulation of transcription by ...	529	90	65.42	0.02760
GO:0007004	telomere maintenance via telomerase	61	17	7.54	0.02775
GO:0006278	RNA-templated DNA biosynthetic process	61	17	7.54	0.02775
GO:0007052	mitotic spindle organization	150	31	18.55	0.02783
GO:0007277	pole cell development	25	7	3.09	0.02788
GO:1902570	protein localization to nucleolus	11	7	1.36	0.02789
GO:1902749	regulation of cell cycle G2/M phase tran...	137	25	16.94	0.02813
GO:0046784	viral mRNA export from host cell nucleus	6	3	0.74	0.02823
GO:1901534	positive regulation of hematopoietic pro...	6	3	0.74	0.02823
GO:1905097	regulation of guanyl-nucleotide exchange...	6	3	0.74	0.02823
GO:1905098	negative regulation of guanyl-nucleotide...	6	3	0.74	0.02823
GO:0007079	mitotic chromosome movement towards spin...	6	3	0.74	0.02823
GO:0010452	histone H3-K36 methylation	6	3	0.74	0.02823
GO:0002781	antifungal peptide production	6	3	0.74	0.02823
GO:0002788	regulation of antifungal peptide product...	6	3	0.74	0.02823
GO:0048790	maintenance of presynaptic active zone s...	6	3	0.74	0.02823
GO:0048789	cytoskeletal matrix organization at acti...	6	3	0.74	0.02823
GO:0002804	positive regulation of antifungal peptid...	6	3	0.74	0.02823
GO:2000371	regulation of DNA topoisomerase (ATP-hyd...	6	3	0.74	0.02823
GO:2000373	positive regulation of DNA topoisomerase...	6	3	0.74	0.02823
GO:0042464	dosage compensation by hypoactivation of...	6	3	0.74	0.02823
GO:0022027	interkinetic nuclear migration	6	3	0.74	0.02823
GO:1902167	positive regulation of intrinsic apoptot...	6	3	0.74	0.02823
GO:0006407	rRNA export from nucleus	6	3	0.74	0.02823
GO:0035039	male pronucleus assembly	6	3	0.74	0.02823
GO:0044417	translocation of molecules into host	6	3	0.74	0.02823
GO:0048863	stem cell differentiation	134	27	16.57	0.02865
GO:2001234	negative regulation of apoptotic signali...	124	23	15.33	0.02888
GO:0000018	regulation of DNA recombination	60	13	7.42	0.02912
GO:0051785	positive regulation of nuclear division	60	13	7.42	0.02912
GO:0007051	spindle organization	240	44	29.68	0.02924
GO:0098781	ncRNA transcription	105	25	12.98	0.02928
GO:1902017	regulation of cilium assembly	54	12	6.68	0.02941
GO:2000736	regulation of stem cell differentiation	54	12	6.68	0.02941
GO:0055008	cardiac muscle tissue morphogenesis	20	6	2.47	0.02949
GO:0014016	neuroblast differentiation	20	6	2.47	0.02949
GO:0000278	mitotic cell cycle	872	148	107.83	0.02958
GO:0051661	maintenance of centrosome location	15	5	1.85	0.02962
GO:0060043	regulation of cardiac muscle cell prolif...	15	5	1.85	0.02962
GO:0032210	regulation of telomere maintenance via t...	50	15	6.18	0.02993
GO:0034660	ncRNA metabolic process	483	96	59.73	0.03046
GO:0071824	protein-DNA complex organization	629	131	77.78	0.03048
GO:0045023	G0 to G1 transition	31	8	3.83	0.03095
GO:0043392	negative regulation of DNA binding	31	8	3.83	0.03095
GO:0032922	circadian regulation of gene expression	31	8	3.83	0.03095
GO:0031111	negative regulation of microtubule polym...	31	8	3.83	0.03095
GO:0071236	cellular response to antibiotic	99	19	12.24	0.03243
GO:0071346	cellular response to type II interferon	37	9	4.58	0.03272
GO:0140694	non-membrane-bounded organelle assembly	362	66	44.76	0.03279
GO:0051781	positive regulation of cell division	61	13	7.54	0.03298
GO:0002200	somatic diversification of immune recept...	43	10	5.32	0.03358
GO:0051492	regulation of stress fiber assembly	43	10	5.32	0.03358
GO:0000070	mitotic sister chromatid segregation	224	51	27.7	0.03360
GO:0043414	macromolecule methylation	201	46	24.86	0.03361
GO:0000077	DNA damage checkpoint signaling	126	23	15.58	0.03413
GO:0001578	microtubule bundle formation	126	23	15.58	0.03413
GO:0006277	DNA amplification	26	7	3.22	0.03421
GO:0035264	multicellular organism growth	174	30	21.52	0.03529
GO:0051052	regulation of DNA metabolic process	293	64	36.23	0.03585
GO:0090169	regulation of spindle assembly	30	11	3.71	0.03672
GO:0000154	rRNA modification	32	8	3.96	0.03695
GO:0097120	receptor localization to synapse	21	6	2.6	0.03711
GO:0061062	regulation of nematode larval developmen...	81	16	10.02	0.03723
GO:0055022	negative regulation of cardiac muscle ti...	11	4	1.36	0.03748
GO:0061117	negative regulation of heart growth	11	4	1.36	0.03748
GO:0072711	cellular response to hydroxyurea	11	4	1.36	0.03748
GO:0090075	relaxation of muscle	11	4	1.36	0.03748
GO:0043558	regulation of translational initiation i...	11	4	1.36	0.03748
GO:0010603	regulation of cytoplasmic mRNA processin...	11	4	1.36	0.03748
GO:0043923	positive regulation by host of viral tra...	11	4	1.36	0.03748
GO:0032259	methylation	216	48	26.71	0.03803
GO:1990928	response to amino acid starvation	38	9	4.7	0.03835
GO:0031062	positive regulation of histone methylati...	38	9	4.7	0.03835
GO:0045892	negative regulation of DNA-templated tra...	532	97	65.79	0.03849
GO:0001510	RNA methylation	50	11	6.18	0.03868
GO:0032069	regulation of nuclease activity	16	5	1.98	0.03883
GO:0002437	inflammatory response to antigenic stimu...	16	5	1.98	0.03883
GO:0050434	positive regulation of viral transcripti...	16	5	1.98	0.03883
GO:0045191	regulation of isotype switching	16	5	1.98	0.03883
GO:2000036	regulation of stem cell population maint...	16	5	1.98	0.03883
GO:0045823	positive regulation of heart contraction	16	5	1.98	0.03883
GO:1902165	regulation of intrinsic apoptotic signal...	16	5	1.98	0.03883
GO:0007492	endoderm development	44	10	5.44	0.03883
GO:0010558	negative regulation of macromolecule bio...	1164	194	143.94	0.03913
GO:0070925	organelle assembly	787	122	97.32	0.03944
GO:0050684	regulation of mRNA processing	138	41	17.06	0.04064
GO:0031032	actomyosin structure organization	160	34	19.79	0.04098
GO:0072599	establishment of protein localization to...	95	18	11.75	0.04106
GO:0008608	attachment of spindle microtubules to ki...	27	7	3.34	0.04143
GO:0019083	viral transcription	27	7	3.34	0.04143
GO:0018992	germ-line sex determination	27	7	3.34	0.04143
GO:0043297	apical junction assembly	63	13	7.79	0.04178
GO:0070091	glucagon secretion	3	2	0.37	0.04205
GO:0070092	regulation of glucagon secretion	3	2	0.37	0.04205
GO:1904751	positive regulation of protein localizat...	3	2	0.37	0.04205
GO:1990737	response to manganese-induced endoplasmi...	3	2	0.37	0.04205
GO:0035736	cell proliferation involved in compound ...	3	2	0.37	0.04205
GO:1903027	regulation of opsonization	3	2	0.37	0.04205
GO:1903028	positive regulation of opsonization	3	2	0.37	0.04205
GO:0140066	peptidyl-lysine crotonylation	3	2	0.37	0.04205
GO:1904582	positive regulation of intracellular mRN...	3	2	0.37	0.04205
GO:0070481	nuclear-transcribed mRNA catabolic proce...	3	2	0.37	0.04205
GO:0032495	response to muramyl dipeptide	3	2	0.37	0.04205
GO:1903348	positive regulation of bicellular tight ...	3	2	0.37	0.04205
GO:0043379	memory T cell differentiation	3	2	0.37	0.04205
GO:0070213	protein auto-ADP-ribosylation	3	2	0.37	0.04205
GO:0061763	multivesicular body-lysosome fusion	3	2	0.37	0.04205
GO:0019086	late viral transcription	3	2	0.37	0.04205
GO:0061824	cytosolic ciliogenesis	3	2	0.37	0.04205
GO:0010248	establishment or maintenance of transmem...	3	2	0.37	0.04205
GO:0045105	intermediate filament polymerization or ...	3	2	0.37	0.04205
GO:0045108	regulation of intermediate filament poly...	3	2	0.37	0.04205
GO:0002710	negative regulation of T cell mediated i...	3	2	0.37	0.04205
GO:0007214	gamma-aminobutyric acid signaling pathwa...	3	2	0.37	0.04205
GO:1902038	positive regulation of hematopoietic ste...	3	2	0.37	0.04205
GO:0042062	long-term strengthening of neuromuscular...	3	2	0.37	0.04205
GO:0106119	negative regulation of sterol biosynthet...	3	2	0.37	0.04205
GO:0014021	secondary neural tube formation	3	2	0.37	0.04205
GO:0045856	positive regulation of pole plasm oskar ...	3	2	0.37	0.04205
GO:0002674	negative regulation of acute inflammator...	3	2	0.37	0.04205
GO:1902350	cellular response to chloroquine	3	2	0.37	0.04205
GO:1902349	response to chloroquine	3	2	0.37	0.04205
GO:0045541	negative regulation of cholesterol biosy...	3	2	0.37	0.04205
GO:0090364	regulation of proteasome assembly	3	2	0.37	0.04205
GO:0090367	negative regulation of mRNA modification	3	2	0.37	0.04205
GO:0051037	regulation of transcription involved in ...	3	2	0.37	0.04205
GO:0090206	negative regulation of cholesterol metab...	3	2	0.37	0.04205
GO:0090713	immunological memory process	3	2	0.37	0.04205
GO:0090715	immunological memory formation process	3	2	0.37	0.04205
GO:1902877	positive regulation of embryonic pattern...	3	2	0.37	0.04205
GO:0098961	dendritic transport of ribonucleoprotein...	3	2	0.37	0.04205
GO:0098963	dendritic transport of messenger ribonuc...	3	2	0.37	0.04205
GO:0098964	anterograde dendritic transport of messe...	3	2	0.37	0.04205
GO:0035074	pupation	3	2	0.37	0.04205
GO:0098968	neurotransmitter receptor transport post...	3	2	0.37	0.04205
GO:1990009	retinal cell apoptotic process	3	2	0.37	0.04205
GO:0098935	dendritic transport	3	2	0.37	0.04205
GO:0098937	anterograde dendritic transport	3	2	0.37	0.04205
GO:0097212	lysosomal membrane organization	3	2	0.37	0.04205
GO:0042660	positive regulation of cell fate specifi...	3	2	0.37	0.04205
GO:0035360	positive regulation of peroxisome prolif...	3	2	0.37	0.04205
GO:1990481	mRNA pseudouridine synthesis	3	2	0.37	0.04205
GO:0045786	negative regulation of cell cycle	390	74	48.23	0.04306
GO:0043489	RNA stabilization	33	8	4.08	0.04370
GO:0031507	heterochromatin formation	33	8	4.08	0.04370
GO:0044843	cell cycle G1/S phase transition	209	44	25.84	0.04455
GO:0007080	mitotic metaphase chromosome alignment	39	9	4.82	0.04461
GO:0010824	regulation of centrosome duplication	39	9	4.82	0.04461
GO:0002822	regulation of adaptive immune response b...	39	9	4.82	0.04461
GO:0032205	negative regulation of telomere maintena...	41	13	5.07	0.04468
GO:0061086	negative regulation of histone H3-K27 me...	7	3	0.87	0.04493
GO:0032071	regulation of endodeoxyribonuclease acti...	7	3	0.87	0.04493
GO:1903003	positive regulation of protein deubiquit...	7	3	0.87	0.04493
GO:1903436	regulation of mitotic cytokinetic proces...	7	3	0.87	0.04493
GO:0021548	pons development	7	3	0.87	0.04493
GO:1903564	regulation of protein localization to ci...	7	3	0.87	0.04493
GO:1903566	positive regulation of protein localizat...	7	3	0.87	0.04493
GO:0045822	negative regulation of heart contraction	7	3	0.87	0.04493
GO:0042331	phototaxis	7	3	0.87	0.04493
GO:1902459	positive regulation of stem cell populat...	7	3	0.87	0.04493
GO:0051012	microtubule sliding	7	3	0.87	0.04493
GO:1902177	positive regulation of oxidative stress-...	7	3	0.87	0.04493
GO:2000629	negative regulation of miRNA metabolic p...	7	3	0.87	0.04493
GO:0042770	signal transduction in response to DNA d...	157	27	19.41	0.04541
GO:0007000	nucleolus organization	22	6	2.72	0.04587
GO:0045190	isotype switching	22	6	2.72	0.04587
GO:0002204	somatic recombination of immunoglobulin ...	22	6	2.72	0.04587
GO:0002208	somatic diversification of immunoglobuli...	22	6	2.72	0.04587
GO:1905881	positive regulation of oogenesis	22	6	2.72	0.04587
GO:0010389	regulation of G2/M transition of mitotic...	130	23	16.08	0.04673
GO:0045047	protein targeting to ER	90	17	11.13	0.04740
GO:0048580	regulation of post-embryonic development	90	17	11.13	0.04740
GO:0048511	rhythmic process	193	32	23.87	0.04897
GO:0035082	axoneme assembly	97	18	11.99	0.04909
